"filename", "language", "JSON", "Markdown", "JavaScript", "PHP", "SCSS", "comment", "blank", "total"
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Http\Middleware\CheckOrganizationPermission.php", "PHP", 0, 0, 0, 18, 0, 3, 6, 27
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Http\Requests\StoreOrganizationalUnitRequest.php", "PHP", 0, 0, 0, 34, 0, 0, 6, 40
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Http\Requests\UpdateOrganizationalUnitRequest.php", "PHP", 0, 0, 0, 35, 0, 0, 7, 42
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Http\Resources\OrganizationalUnitResource.php", "PHP", 0, 0, 0, 44, 0, 6, 9, 59
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 9, 0, 13, 6, 28
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Providers\OrganizationServiceProvider.php", "PHP", 0, 0, 0, 107, 0, 38, 30, 175
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 25, 0, 18, 8, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Repositories\OrganizationalUnitRepository.php", "PHP", 0, 0, 0, 48, 0, 0, 13, 61
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Services\HierarchyService.php", "PHP", 0, 0, 0, 184, 0, 70, 44, 298
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Services\OrganizationalUnitService.php", "PHP", 0, 0, 0, 120, 0, 14, 29, 163
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\app\Services\TreeService.php", "PHP", 0, 0, 0, 200, 0, 41, 43, 284
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\config\config.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\migrations\2024_01_03_000001_create_organizational_units_table.php", "PHP", 0, 0, 0, 39, 0, 0, 6, 45
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\migrations\2024_01_03_000002_create_organizational_unit_closure_table.php", "PHP", 0, 0, 0, 29, 0, 0, 7, 36
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\seeders\OrganizationDatabaseSeeder.php", "PHP", 0, 0, 0, 12, 0, 4, 6, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\seeders\OrganizationPermissionsSeeder.php", "PHP", 0, 0, 0, 45, 0, 0, 8, 53
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\seeders\OrganizationRolePermissionsSeeder.php", "PHP", 0, 0, 0, 69, 0, 0, 18, 87
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\seeders\OrganizationalStructureSeeder.php", "PHP", 0, 0, 0, 129, 0, 12, 35, 176
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\database\seeders\json\organigrama_json.json", "JSON", 400, 0, 0, 0, 0, 0, 1, 401
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\components\layouts\master.blade.php", "PHP", 0, 0, 0, 23, 0, 0, 8, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\create.blade.php", "PHP", 0, 0, 0, 108, 0, 0, 12, 120
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\edit.blade.php", "PHP", 0, 0, 0, 105, 0, 0, 12, 117
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\index.blade.php", "PHP", 0, 0, 0, 300, 0, 0, 14, 314
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\partials\tree-node.blade.php", "PHP", 0, 0, 0, 74, 0, 0, 6, 80
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\show.blade.php", "PHP", 0, 0, 0, 163, 0, 0, 15, 178
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\resources\views\tree.blade.php", "PHP", 0, 0, 0, 182, 0, 1, 25, 208
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\routes\api.php", "PHP", 0, 0, 0, 1, 0, 26, 7, 34
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\routes\web.php", "PHP", 0, 0, 0, 14, 0, 3, 5, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\Organization\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\Exceptions\AssignmentException.php", "PHP", 0, 0, 0, 6, 0, 1, 3, 10
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\README.md", "Markdown", 0, 94, 0, 0, 0, 0, 28, 122
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Entities\User.php", "PHP", 0, 0, 0, 197, 0, 42, 41, 280
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Entities\UserOrganizationUnit.php", "PHP", 0, 0, 0, 57, 0, 3, 13, 73
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Entities\UserPreference.php", "PHP", 0, 0, 0, 41, 0, 0, 9, 50
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Entities\UserProfile.php", "PHP", 0, 0, 0, 36, 0, 0, 8, 44
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Enums\GenderEnum.php", "PHP", 0, 0, 0, 18, 0, 0, 4, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Enums\LanguageEnum.php", "PHP", 0, 0, 0, 14, 0, 0, 4, 18
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Enums\ThemeEnum.php", "PHP", 0, 0, 0, 16, 0, 0, 4, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserActivated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserCreated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserDeactivated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserDeleted.php", "PHP", 0, 0, 0, 13, 0, 0, 6, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserOrganizationAssigned.php", "PHP", 0, 0, 0, 16, 0, 3, 4, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserOrganizationChanged.php", "PHP", 0, 0, 0, 17, 0, 3, 5, 25
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserOrganizationUnassigned.php", "PHP", 0, 0, 0, 16, 0, 3, 4, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Events\UserUpdated.php", "PHP", 0, 0, 0, 14, 0, 0, 6, 20
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Controllers\AssignmentWebController.php", "PHP", 0, 0, 0, 277, 0, 45, 61, 383
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Controllers\PreferenceController.php", "PHP", 0, 0, 0, 43, 0, 6, 10, 59
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Controllers\ProfileController.php", "PHP", 0, 0, 0, 70, 0, 11, 15, 96
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Controllers\UserController.php", "PHP", 0, 0, 0, 167, 0, 37, 44, 248
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Requests\AssignUserRequest.php", "PHP", 0, 0, 0, 58, 0, 4, 6, 68
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Requests\BulkAssignRequest.php", "PHP", 0, 0, 0, 55, 0, 0, 5, 60
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Requests\StoreUserRequest.php", "PHP", 0, 0, 0, 46, 0, 0, 7, 53
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Requests\TransferUsersRequest.php", "PHP", 0, 0, 0, 43, 0, 0, 5, 48
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Requests\UpdateAssignmentRequest.php", "PHP", 0, 0, 0, 39, 0, 0, 5, 44
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Http\Requests\UpdateUserRequest.php", "PHP", 0, 0, 0, 61, 0, 8, 13, 82
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Listeners\CreateUserPreferences.php", "PHP", 0, 0, 0, 21, 0, 4, 4, 29
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Listeners\CreateUserProfile.php", "PHP", 0, 0, 0, 14, 0, 4, 4, 22
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Listeners\SendWelcomeNotification.php", "PHP", 0, 0, 0, 15, 0, 7, 5, 27
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Policies\UserPolicy.php", "PHP", 0, 0, 0, 58, 0, 33, 17, 108
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Providers\EventServiceProvider.php", "PHP", 0, 0, 0, 9, 0, 13, 6, 28
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Providers\RouteServiceProvider.php", "PHP", 0, 0, 0, 25, 0, 18, 8, 51
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Providers\UserServiceProvider.php", "PHP", 0, 0, 0, 111, 0, 38, 34, 183
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Repositories\Contracts\UserOrganizationUnitRepositoryInterface.php", "PHP", 0, 0, 0, 17, 0, 4, 6, 27
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Repositories\Eloquent\UserOrganizationUnitRepository.php", "PHP", 0, 0, 0, 141, 0, 33, 28, 202
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Repositories\UserRepository.php", "PHP", 0, 0, 0, 54, 0, 0, 15, 69
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Services\AssignmentService.php", "PHP", 0, 0, 0, 301, 0, 57, 62, 420
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Services\PreferenceService.php", "PHP", 0, 0, 0, 30, 0, 0, 10, 40
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Services\ProfileService.php", "PHP", 0, 0, 0, 17, 0, 0, 6, 23
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\app\Services\UserService.php", "PHP", 0, 0, 0, 86, 0, 1, 27, 114
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\composer.json", "JSON", 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\config\config.php", "PHP", 0, 0, 0, 4, 0, 0, 2, 6
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\migrations\2024_01_02_000001_create_users_table.php", "PHP", 0, 0, 0, 33, 0, 0, 5, 38
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\migrations\2024_01_02_000002_create_user_profiles_table.php", "PHP", 0, 0, 0, 30, 0, 0, 5, 35
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\migrations\2024_01_02_000003_create_user_preferences_table.php", "PHP", 0, 0, 0, 28, 0, 0, 5, 33
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\migrations\2024_01_02_000005_create_user_role_table.php", "PHP", 0, 0, 0, 22, 0, 0, 6, 28
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\migrations\2026_01_02_000006_create_user_organization_units_table.php", "PHP", 0, 0, 0, 31, 0, 0, 5, 36
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\migrations\2026_12_17_142002_add_fields_to_users_table.php", "PHP", 0, 0, 0, 24, 0, 6, 5, 35
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\seeders\UserDatabaseSeeder.php", "PHP", 0, 0, 0, 12, 0, 3, 4, 19
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\database\seeders\UsersTableSeeder.php", "PHP", 0, 0, 0, 124, 0, 13, 14, 151
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\module.json", "JSON", 11, 0, 0, 0, 0, 0, 1, 12
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\package.json", "JSON", 15, 0, 0, 0, 0, 0, 1, 16
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\assets\js\app.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\assets\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\bulk-create.blade.php", "PHP", 0, 0, 0, 249, 0, 0, 24, 273
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\create.blade.php", "PHP", 0, 0, 0, 386, 0, 6, 50, 442
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\edit.blade.php", "PHP", 0, 0, 0, 170, 0, 0, 13, 183
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\index.blade.php", "PHP", 0, 0, 0, 407, 0, 0, 22, 429
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\show.blade.php", "PHP", 0, 0, 0, 426, 0, 0, 27, 453
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\transfer.blade.php", "PHP", 0, 0, 0, 269, 0, 1, 26, 296
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\assignments\user-assignments.blade.php", "PHP", 0, 0, 0, 282, 0, 0, 8, 290
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\components\layouts\master.blade.php", "PHP", 0, 0, 0, 23, 0, 0, 8, 31
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\create.blade.php", "PHP", 0, 0, 0, 152, 0, 0, 16, 168
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\edit.blade.php", "PHP", 0, 0, 0, 170, 0, 0, 17, 187
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\index.blade.php", "PHP", 0, 0, 0, 226, 0, 0, 14, 240
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\preferences\edit.blade.php", "PHP", 0, 0, 0, 112, 0, 0, 11, 123
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\profile\edit.blade.php", "PHP", 0, 0, 0, 155, 0, 0, 19, 174
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\profile\show.blade.php", "PHP", 0, 0, 0, 149, 0, 0, 15, 164
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\resources\views\show.blade.php", "PHP", 0, 0, 0, 203, 0, 0, 19, 222
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\routes\api.php", "PHP", 0, 0, 0, 6, 0, 0, 3, 9
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\routes\web.php", "PHP", 0, 0, 0, 73, 0, 21, 27, 121
"c:\Users\PracticanteOTI\Desktop\CAS v2\cas-mdsj\Modules\User\vite.config.js", "JavaScript", 0, 0, 23, 0, 0, 29, 6, 58
"Total", "-", 1060, 2651, 276, 61617, 0, 9313, 11157, 86074
